Date,Close
11/13/2018 16:00,234.14
11/14/2018 16:00,233.31
11/15/2018 16:00,229.94
11/16/2018 16:00,231.02
11/19/2018 16:00,228.74
11/20/2018 16:00,219.31
11/21/2018 16:00,218.57
11/23/2018 13:00,220.06
11/26/2018 16:00,219.45
11/27/2018 16:00,223.01
11/28/2018 16:00,230.34
11/29/2018 16:00,231
11/30/2018 16:00,231.28
12/3/2018 16:00,232.08
12/4/2018 16:00,226.35
12/6/2018 16:00,233.2
12/7/2018 16:00,224.86
12/10/2018 16:00,222.66
12/11/2018 16:00,226.5
12/12/2018 16:00,227.8
12/13/2018 16:00,226.51
12/14/2018 16:00,207.06
12/17/2018 16:00,202.23
12/18/2018 16:00,202.99
12/19/2018 16:00,201.41
12/20/2018 16:00,197.13
12/21/2018 16:00,194.52
12/24/2018 13:00,189.99
12/26/2018 16:00,198.63
12/27/2018 16:00,201.08
12/28/2018 16:00,202.04
12/31/2018 16:00,203.71
1/2/2019 16:00,204.76
1/3/2019 16:00,200.42
1/4/2019 16:00,206.24
1/7/2019 16:00,207
1/8/2019 16:00,208.55
1/9/2019 16:00,209.9
1/10/2019 16:00,210.64
1/11/2019 16:00,210.51
1/14/2019 16:00,209
1/15/2019 16:00,211.03
1/16/2019 16:00,210.18
1/17/2019 16:00,211.46
1/18/2019 16:00,213.59
1/22/2019 16:00,212.4
1/23/2019 16:00,212.09
1/24/2019 16:00,210.31
1/25/2019 16:00,209.07
1/28/2019 16:00,210.77
1/29/2019 16:00,210.31
1/30/2019 16:00,211.35
1/31/2019 16:00,214.63
2/1/2019 16:00,210.27
2/4/2019 16:00,211.18
2/5/2019 16:00,211.61
2/6/2019 16:00,211.6
2/7/2019 16:00,209.05
2/8/2019 16:00,207.75
2/11/2019 16:00,208.72
2/12/2019 16:00,211.9
2/13/2019 16:00,212.8
2/14/2019 16:00,213.84
2/15/2019 16:00,216.47
2/19/2019 16:00,218.12
2/20/2019 16:00,217.11
2/21/2019 16:00,215.23
2/22/2019 16:00,216.29
2/25/2019 16:00,217.05
2/26/2019 16:00,217.61
2/27/2019 16:00,218.05
2/28/2019 16:00,218.74
3/1/2019 16:00,219.44
3/4/2019 16:00,218.41
3/5/2019 16:00,219.82
3/6/2019 16:00,219.23
3/7/2019 16:00,216.79
3/8/2019 16:00,227.82
3/11/2019 16:00,229.69
3/12/2019 16:00,232.96
3/13/2019 16:00,236.38
3/14/2019 16:00,233.84
3/15/2019 16:00,233.6
3/18/2019 16:00,236.59
3/19/2019 16:00,237.05
3/20/2019 16:00,236.98
3/21/2019 16:00,239.54
3/22/2019 16:00,237.56
3/25/2019 16:00,236.97
3/26/2019 16:00,239.07
3/27/2019 16:00,239.41
3/28/2019 16:00,241.22
3/29/2019 16:00,242.14
4/1/2019 16:00,244.19
4/2/2019 16:00,240.5
4/3/2019 16:00,242.48
4/4/2019 16:00,244.4
4/5/2019 16:00,245.87
4/8/2019 16:00,246.52
4/9/2019 16:00,244.91
4/10/2019 16:00,245.61
4/11/2019 16:00,241.24
4/12/2019 16:00,241.95
4/15/2019 16:00,246.33
4/16/2019 16:00,245.34
4/17/2019 16:00,245.56
4/18/2019 16:00,245.81
4/22/2019 16:00,243.42
4/23/2019 16:00,245.58
4/24/2019 16:00,247.96
4/25/2019 16:00,245.6
4/26/2019 16:00,243.82
4/29/2019 16:00,244.28
4/30/2019 16:00,245.53
